unitid,university_name,year,Cohort_type,Graduation_rate_status_in_cohort,Cohort,Total,Total_men,Total_women,American_Indian_total,American_Indian_men,American_Indian_women,Asian_total,Asian_men,Asian_women,Black_total,Black_men,Black_women,Hispanic_total,Hispanic_men,Hispanic_women,Native_Hawaiian_total,Native_Hawaiian_men,Native_Hawaiian_women,White_total,White_men,White_women,Two_or_more_races_total,Two_or_more_races_men,Two_or_more_races_women,Race_unknown_total,Race_unknown_men,Race_unknown_women,Nonresident_alien_total,Nonresident_alien_men
184092,American Institute-Clifton,2023,36,23,4,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184092,American Institute-Clifton,2023,37,24,4,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184092,American Institute-Clifton,2023,48,32,4,186,21.0,165.0,0.0,0.0,0.0,2.0,0.0,2.0,41.0,12.0,29.0,129.0,9.0,120.0,0.0,0.0,0.0,7.0,0.0,7.0,4.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0
184092,American Institute-Clifton,2022,29,12,4,308,34.0,274.0,1.0,0.0,1.0,4.0,0.0,4.0,40.0,3.0,37.0,227.0,27.0,200.0,1.0,0.0,1.0,24.0,1.0,23.0,5.0,1.0,4.0,6.0,2.0,4.0,0.0,0.0
184092,American Institute-Clifton,2022,30,13,4,149,13.0,136.0,1.0,0.0,1.0,3.0,0.0,3.0,17.0,0.0,17.0,111.0,12.0,99.0,0.0,0.0,0.0,16.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
184092,American Institute-Clifton,2022,31,14,4,23,6.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,15.0,5.0,10.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184092,American Institute-Clifton,2022,32,15,4,126,7.0,119.0,1.0,0.0,1.0,2.0,0.0,2.0,15.0,0.0,15.0,96.0,7.0,89.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
184092,American Institute-Clifton,2022,35,22,4,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184092,American Institute-Clifton,2022,36,23,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184092,American Institute-Clifton,2022,37,24,4,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184092,American Institute-Clifton,2022,48,32,4,159,21.0,138.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,3.0,20.0,116.0,15.0,101.0,1.0,0.0,1.0,8.0,0.0,8.0,5.0,1.0,4.0,5.0,2.0,3.0,0.0,0.0
184180,County College of Morris,2019,27,10,4,1097,655.0,442.0,4.0,4.0,0.0,50.0,31.0,19.0,49.0,33.0,16.0,240.0,132.0,108.0,0.0,0.0,0.0,668.0,400.0,268.0,15.0,10.0,5.0,59.0,37.0,22.0,12.0,8.0
184180,County College of Morris,2019,29,12,4,1097,655.0,442.0,4.0,4.0,0.0,50.0,31.0,19.0,49.0,33.0,16.0,240.0,132.0,108.0,0.0,0.0,0.0,668.0,400.0,268.0,15.0,10.0,5.0,59.0,37.0,22.0,12.0,8.0
184180,County College of Morris,2019,30,13,4,381,216.0,165.0,1.0,1.0,0.0,18.0,13.0,5.0,6.0,5.0,1.0,62.0,27.0,35.0,0.0,0.0,0.0,257.0,143.0,114.0,4.0,4.0,0.0,26.0,19.0,7.0,7.0,4.0
184180,County College of Morris,2019,31,14,4,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
184180,County College of Morris,2019,32,15,4,379,215.0,164.0,1.0,1.0,0.0,18.0,13.0,5.0,6.0,5.0,1.0,62.0,27.0,35.0,0.0,0.0,0.0,257.0,143.0,114.0,3.0,3.0,0.0,26.0,19.0,7.0,6.0,4.0
184180,County College of Morris,2019,33,20,4,197,98.0,99.0,0.0,0.0,0.0,11.0,5.0,6.0,11.0,9.0,2.0,39.0,15.0,24.0,0.0,0.0,0.0,126.0,66.0,60.0,4.0,3.0,1.0,5.0,0.0,5.0,1.0,0.0
184180,County College of Morris,2019,35,22,4,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2019,36,23,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2019,37,24,4,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2019,47,31,4,245,150.0,95.0,0.0,0.0,0.0,15.0,9.0,6.0,12.0,7.0,5.0,69.0,41.0,28.0,0.0,0.0,0.0,128.0,78.0,50.0,5.0,1.0,4.0,14.0,12.0,2.0,2.0,2.0
184180,County College of Morris,2019,48,32,4,274,191.0,83.0,3.0,3.0,0.0,6.0,4.0,2.0,20.0,12.0,8.0,70.0,49.0,21.0,0.0,0.0,0.0,157.0,113.0,44.0,2.0,2.0,0.0,14.0,6.0,8.0,2.0,2.0
184180,County College of Morris,2018,27,10,4,1218,669.0,549.0,7.0,4.0,3.0,54.0,34.0,20.0,58.0,34.0,24.0,256.0,136.0,120.0,1.0,1.0,0.0,752.0,406.0,346.0,12.0,8.0,4.0,52.0,33.0,19.0,26.0,13.0
184180,County College of Morris,2018,29,12,4,1218,669.0,549.0,7.0,4.0,3.0,54.0,34.0,20.0,58.0,34.0,24.0,256.0,136.0,120.0,1.0,1.0,0.0,752.0,406.0,346.0,12.0,8.0,4.0,52.0,33.0,19.0,26.0,13.0
184180,County College of Morris,2018,30,13,4,425,211.0,214.0,0.0,0.0,0.0,16.0,9.0,7.0,8.0,4.0,4.0,73.0,34.0,39.0,0.0,0.0,0.0,300.0,144.0,156.0,2.0,2.0,0.0,18.0,13.0,5.0,8.0,5.0
184180,County College of Morris,2018,32,15,4,425,211.0,214.0,0.0,0.0,0.0,16.0,9.0,7.0,8.0,4.0,4.0,73.0,34.0,39.0,0.0,0.0,0.0,300.0,144.0,156.0,2.0,2.0,0.0,18.0,13.0,5.0,8.0,5.0
184180,County College of Morris,2018,33,20,4,203,110.0,93.0,1.0,1.0,0.0,5.0,3.0,2.0,19.0,14.0,5.0,33.0,17.0,16.0,0.0,0.0,0.0,129.0,67.0,62.0,3.0,2.0,1.0,12.0,6.0,6.0,1.0,0.0
184180,County College of Morris,2018,35,22,4,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2018,37,24,4,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2018,47,31,4,317,174.0,143.0,2.0,1.0,1.0,20.0,14.0,6.0,14.0,6.0,8.0,77.0,42.0,35.0,1.0,1.0,0.0,179.0,94.0,85.0,4.0,3.0,1.0,14.0,10.0,4.0,6.0,3.0
184180,County College of Morris,2018,48,32,4,273,174.0,99.0,4.0,2.0,2.0,13.0,8.0,5.0,17.0,10.0,7.0,73.0,43.0,30.0,0.0,0.0,0.0,144.0,101.0,43.0,3.0,1.0,2.0,8.0,4.0,4.0,11.0,5.0
184180,County College of Morris,2020,27,10,4,1113,628.0,485.0,3.0,1.0,2.0,56.0,37.0,19.0,52.0,31.0,21.0,252.0,139.0,113.0,2.0,2.0,0.0,648.0,360.0,288.0,22.0,14.0,8.0,61.0,36.0,25.0,17.0,8.0
184180,County College of Morris,2020,29,12,4,1113,628.0,485.0,3.0,1.0,2.0,56.0,37.0,19.0,52.0,31.0,21.0,252.0,139.0,113.0,2.0,2.0,0.0,648.0,360.0,288.0,22.0,14.0,8.0,61.0,36.0,25.0,17.0,8.0
184180,County College of Morris,2020,30,13,4,389,219.0,170.0,3.0,1.0,2.0,22.0,15.0,7.0,11.0,8.0,3.0,86.0,52.0,34.0,1.0,1.0,0.0,232.0,124.0,108.0,8.0,5.0,3.0,18.0,10.0,8.0,8.0,3.0
184180,County College of Morris,2020,31,14,4,4,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184180,County College of Morris,2020,32,15,4,385,216.0,169.0,3.0,1.0,2.0,20.0,14.0,6.0,11.0,8.0,3.0,85.0,51.0,34.0,1.0,1.0,0.0,231.0,123.0,108.0,8.0,5.0,3.0,18.0,10.0,8.0,8.0,3.0
184180,County College of Morris,2020,33,20,4,170,90.0,80.0,0.0,0.0,0.0,6.0,3.0,3.0,4.0,3.0,1.0,39.0,23.0,16.0,0.0,0.0,0.0,104.0,50.0,54.0,4.0,3.0,1.0,11.0,6.0,5.0,2.0,2.0
184180,County College of Morris,2020,35,22,4,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2020,36,23,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2020,37,24,4,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2020,47,31,4,240,114.0,126.0,0.0,0.0,0.0,16.0,10.0,6.0,13.0,7.0,6.0,59.0,23.0,36.0,0.0,0.0,0.0,126.0,61.0,65.0,6.0,3.0,3.0,15.0,8.0,7.0,5.0,2.0
184180,County College of Morris,2020,48,32,4,314,205.0,109.0,0.0,0.0,0.0,12.0,9.0,3.0,24.0,13.0,11.0,68.0,41.0,27.0,1.0,1.0,0.0,186.0,125.0,61.0,4.0,3.0,1.0,17.0,12.0,5.0,2.0,1.0
184180,County College of Morris,2021,27,10,4,1006,638.0,368.0,0.0,0.0,0.0,44.0,28.0,16.0,53.0,36.0,17.0,263.0,137.0,126.0,0.0,0.0,0.0,555.0,383.0,172.0,21.0,12.0,9.0,51.0,36.0,15.0,19.0,6.0
184180,County College of Morris,2021,28,11,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184180,County College of Morris,2021,29,12,4,1005,637.0,368.0,0.0,0.0,0.0,44.0,28.0,16.0,53.0,36.0,17.0,263.0,137.0,126.0,0.0,0.0,0.0,554.0,382.0,172.0,21.0,12.0,9.0,51.0,36.0,15.0,19.0,6.0
184180,County College of Morris,2021,30,13,4,359,212.0,147.0,0.0,0.0,0.0,20.0,10.0,10.0,8.0,4.0,4.0,87.0,43.0,44.0,0.0,0.0,0.0,208.0,134.0,74.0,9.0,2.0,7.0,21.0,17.0,4.0,6.0,2.0
184180,County College of Morris,2021,31,14,4,5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184180,County College of Morris,2021,32,15,4,354,209.0,145.0,0.0,0.0,0.0,20.0,10.0,10.0,8.0,4.0,4.0,85.0,42.0,43.0,0.0,0.0,0.0,205.0,132.0,73.0,9.0,2.0,7.0,21.0,17.0,4.0,6.0,2.0
184180,County College of Morris,2021,33,20,4,146,92.0,54.0,0.0,0.0,0.0,9.0,7.0,2.0,9.0,6.0,3.0,30.0,15.0,15.0,0.0,0.0,0.0,91.0,60.0,31.0,1.0,1.0,0.0,4.0,3.0,1.0,2.0,0.0
184180,County College of Morris,2021,35,22,4,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2021,36,23,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2021,37,24,4,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2021,47,31,4,211,117.0,94.0,0.0,0.0,0.0,9.0,5.0,4.0,11.0,6.0,5.0,68.0,29.0,39.0,0.0,0.0,0.0,104.0,68.0,36.0,4.0,3.0,1.0,11.0,5.0,6.0,4.0,1.0
184180,County College of Morris,2021,48,32,4,289,216.0,73.0,0.0,0.0,0.0,6.0,6.0,0.0,25.0,20.0,5.0,78.0,50.0,28.0,0.0,0.0,0.0,151.0,120.0,31.0,7.0,6.0,1.0,15.0,11.0,4.0,7.0,3.0
184180,County College of Morris,2023,27,10,4,941,550.0,391.0,1.0,0.0,1.0,55.0,34.0,21.0,41.0,25.0,16.0,268.0,141.0,127.0,4.0,2.0,2.0,490.0,302.0,188.0,19.0,11.0,8.0,48.0,27.0,21.0,15.0,8.0
184180,County College of Morris,2023,29,12,4,941,550.0,391.0,1.0,0.0,1.0,55.0,34.0,21.0,41.0,25.0,16.0,268.0,141.0,127.0,4.0,2.0,2.0,490.0,302.0,188.0,19.0,11.0,8.0,48.0,27.0,21.0,15.0,8.0
184180,County College of Morris,2023,30,13,4,332,183.0,149.0,0.0,0.0,0.0,24.0,10.0,14.0,6.0,3.0,3.0,76.0,46.0,30.0,1.0,1.0,0.0,192.0,107.0,85.0,7.0,4.0,3.0,19.0,9.0,10.0,7.0,3.0
184180,County College of Morris,2023,31,14,4,4,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184180,County College of Morris,2023,32,15,4,328,181.0,147.0,0.0,0.0,0.0,23.0,9.0,14.0,6.0,3.0,3.0,75.0,45.0,30.0,1.0,1.0,0.0,190.0,107.0,83.0,7.0,4.0,3.0,19.0,9.0,10.0,7.0,3.0
184180,County College of Morris,2023,33,20,4,173,106.0,67.0,1.0,0.0,1.0,7.0,6.0,1.0,13.0,9.0,4.0,39.0,22.0,17.0,0.0,0.0,0.0,97.0,60.0,37.0,5.0,4.0,1.0,10.0,5.0,5.0,1.0,0.0
184180,County College of Morris,2023,35,22,4,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2023,36,23,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2023,37,24,4,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2023,47,31,4,200,109.0,91.0,0.0,0.0,0.0,18.0,12.0,6.0,13.0,7.0,6.0,71.0,30.0,41.0,2.0,1.0,1.0,83.0,51.0,32.0,2.0,2.0,0.0,7.0,4.0,3.0,4.0,2.0
184180,County College of Morris,2023,48,32,4,236,152.0,84.0,0.0,0.0,0.0,6.0,6.0,0.0,9.0,6.0,3.0,82.0,43.0,39.0,1.0,0.0,1.0,118.0,84.0,34.0,5.0,1.0,4.0,12.0,9.0,3.0,3.0,3.0
184180,County College of Morris,2022,29,12,4,1037,615.0,422.0,3.0,1.0,2.0,57.0,42.0,15.0,41.0,28.0,13.0,283.0,143.0,140.0,3.0,1.0,2.0,548.0,337.0,211.0,23.0,14.0,9.0,63.0,40.0,23.0,16.0,9.0
184180,County College of Morris,2022,30,13,4,340,200.0,140.0,1.0,0.0,1.0,16.0,12.0,4.0,5.0,2.0,3.0,72.0,41.0,31.0,1.0,1.0,0.0,214.0,122.0,92.0,8.0,5.0,3.0,19.0,14.0,5.0,4.0,3.0
184180,County College of Morris,2022,31,14,4,4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
184180,County College of Morris,2022,32,15,4,336,198.0,138.0,1.0,0.0,1.0,16.0,12.0,4.0,5.0,2.0,3.0,72.0,41.0,31.0,1.0,1.0,0.0,211.0,121.0,90.0,7.0,4.0,3.0,19.0,14.0,5.0,4.0,3.0
184180,County College of Morris,2022,33,20,4,151,80.0,71.0,0.0,0.0,0.0,12.0,8.0,4.0,8.0,6.0,2.0,29.0,6.0,23.0,1.0,0.0,1.0,87.0,53.0,34.0,2.0,2.0,0.0,11.0,5.0,6.0,1.0,0.0
184180,County College of Morris,2022,35,22,4,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2022,37,24,4,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184180,County College of Morris,2022,47,31,4,242,133.0,109.0,0.0,0.0,0.0,19.0,15.0,4.0,12.0,8.0,4.0,89.0,40.0,49.0,1.0,0.0,1.0,101.0,57.0,44.0,4.0,3.0,1.0,13.0,10.0,3.0,3.0,0.0
184180,County College of Morris,2022,48,32,4,304,202.0,102.0,2.0,1.0,1.0,10.0,7.0,3.0,16.0,12.0,4.0,93.0,56.0,37.0,0.0,0.0,0.0,146.0,105.0,41.0,9.0,4.0,5.0,20.0,11.0,9.0,8.0,6.0
184205,Cumberland County College,2019,27,10,4,657,275.0,382.0,2.0,2.0,0.0,8.0,3.0,5.0,104.0,40.0,64.0,257.0,112.0,145.0,0.0,0.0,0.0,253.0,103.0,150.0,23.0,12.0,11.0,9.0,2.0,7.0,1.0,1.0
184205,Cumberland County College,2019,28,11,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184205,Cumberland County College,2019,29,12,4,656,274.0,382.0,2.0,2.0,0.0,8.0,3.0,5.0,104.0,40.0,64.0,256.0,111.0,145.0,0.0,0.0,0.0,253.0,103.0,150.0,23.0,12.0,11.0,9.0,2.0,7.0,1.0,1.0
184205,Cumberland County College,2019,30,13,4,234,103.0,131.0,1.0,1.0,0.0,3.0,1.0,2.0,22.0,7.0,15.0,86.0,44.0,42.0,0.0,0.0,0.0,110.0,47.0,63.0,6.0,2.0,4.0,5.0,0.0,5.0,1.0,1.0
184205,Cumberland County College,2019,31,14,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184205,Cumberland County College,2019,32,15,4,233,103.0,130.0,1.0,1.0,0.0,3.0,1.0,2.0,21.0,7.0,14.0,86.0,44.0,42.0,0.0,0.0,0.0,110.0,47.0,63.0,6.0,2.0,4.0,5.0,0.0,5.0,1.0,1.0
184205,Cumberland County College,2019,33,20,4,86,40.0,46.0,1.0,1.0,0.0,2.0,1.0,1.0,12.0,7.0,5.0,22.0,9.0,13.0,0.0,0.0,0.0,41.0,16.0,25.0,6.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0
184205,Cumberland County College,2019,35,22,4,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184205,Cumberland County College,2019,36,23,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184205,Cumberland County College,2019,37,24,4,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184205,Cumberland County College,2019,47,31,4,70,19.0,51.0,0.0,0.0,0.0,2.0,1.0,1.0,17.0,5.0,12.0,28.0,6.0,22.0,0.0,0.0,0.0,21.0,5.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
184205,Cumberland County College,2019,48,32,4,266,112.0,154.0,0.0,0.0,0.0,1.0,0.0,1.0,53.0,21.0,32.0,120.0,52.0,68.0,0.0,0.0,0.0,81.0,35.0,46.0,9.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0
184205,Cumberland County College,2018,27,10,4,729,332.0,397.0,1.0,0.0,1.0,7.0,5.0,2.0,141.0,71.0,70.0,239.0,110.0,129.0,1.0,0.0,1.0,305.0,130.0,175.0,24.0,10.0,14.0,8.0,5.0,3.0,3.0,1.0
184205,Cumberland County College,2018,28,11,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184205,Cumberland County College,2018,29,12,4,728,331.0,397.0,1.0,0.0,1.0,7.0,5.0,2.0,141.0,71.0,70.0,238.0,109.0,129.0,1.0,0.0,1.0,305.0,130.0,175.0,24.0,10.0,14.0,8.0,5.0,3.0,3.0,1.0
184205,Cumberland County College,2018,30,13,4,251,96.0,155.0,1.0,0.0,1.0,3.0,2.0,1.0,30.0,13.0,17.0,79.0,27.0,52.0,0.0,0.0,0.0,133.0,52.0,81.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
184205,Cumberland County College,2018,31,14,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184205,Cumberland County College,2018,32,15,4,250,96.0,154.0,1.0,0.0,1.0,3.0,2.0,1.0,29.0,13.0,16.0,79.0,27.0,52.0,0.0,0.0,0.0,133.0,52.0,81.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
184205,Cumberland County College,2018,33,20,4,99,54.0,45.0,0.0,0.0,0.0,3.0,3.0,0.0,18.0,10.0,8.0,29.0,19.0,10.0,0.0,0.0,0.0,41.0,20.0,21.0,4.0,1.0,3.0,4.0,1.0,3.0,0.0,0.0
184205,Cumberland County College,2018,35,22,4,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184205,Cumberland County College,2018,37,24,4,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184205,Cumberland County College,2018,47,31,4,59,24.0,35.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,4.0,3.0,26.0,10.0,16.0,0.0,0.0,0.0,24.0,9.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
184205,Cumberland County College,2018,48,32,4,319,157.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,44.0,42.0,104.0,53.0,51.0,1.0,0.0,1.0,107.0,49.0,58.0,15.0,7.0,8.0,3.0,3.0,0.0,3.0,1.0
184205,Cumberland County College,2020,27,10,4,662,272.0,390.0,3.0,1.0,2.0,8.0,3.0,5.0,100.0,39.0,61.0,261.0,96.0,165.0,0.0,0.0,0.0,232.0,104.0,128.0,36.0,14.0,22.0,22.0,15.0,7.0,0.0,0.0
184205,Cumberland County College,2020,28,11,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184205,Cumberland County College,2020,29,12,4,661,271.0,390.0,3.0,1.0,2.0,8.0,3.0,5.0,100.0,39.0,61.0,261.0,96.0,165.0,0.0,0.0,0.0,231.0,103.0,128.0,36.0,14.0,22.0,22.0,15.0,7.0,0.0,0.0
184205,Cumberland County College,2020,30,13,4,231,71.0,160.0,1.0,0.0,1.0,4.0,1.0,3.0,17.0,7.0,10.0,96.0,22.0,74.0,0.0,0.0,0.0,98.0,37.0,61.0,9.0,2.0,7.0,6.0,2.0,4.0,0.0,0.0
184205,Cumberland County College,2020,31,14,4,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184205,Cumberland County College,2020,32,15,4,227,71.0,156.0,1.0,0.0,1.0,4.0,1.0,3.0,17.0,7.0,10.0,94.0,22.0,72.0,0.0,0.0,0.0,96.0,37.0,59.0,9.0,2.0,7.0,6.0,2.0,4.0,0.0,0.0
184205,Cumberland County College,2020,33,20,4,97,49.0,48.0,2.0,1.0,1.0,0.0,0.0,0.0,18.0,10.0,8.0,24.0,13.0,11.0,0.0,0.0,0.0,43.0,18.0,25.0,5.0,2.0,3.0,5.0,5.0,0.0,0.0,0.0
184205,Cumberland County College,2020,35,22,4,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184205,Cumberland County College,2020,36,23,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184205,Cumberland County College,2020,37,24,4,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184205,Cumberland County College,2020,47,31,4,53,19.0,34.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,4.0,24.0,6.0,18.0,0.0,0.0,0.0,19.0,8.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
184205,Cumberland County College,2020,48,32,4,280,132.0,148.0,0.0,0.0,0.0,3.0,1.0,2.0,58.0,19.0,39.0,117.0,55.0,62.0,0.0,0.0,0.0,71.0,40.0,31.0,21.0,9.0,12.0,10.0,8.0,2.0,0.0,0.0
184205,Cumberland County College,2021,27,10,4,541,223.0,318.0,3.0,1.0,2.0,7.0,2.0,5.0,73.0,27.0,46.0,208.0,80.0,128.0,1.0,1.0,0.0,202.0,93.0,109.0,29.0,12.0,17.0,16.0,5.0,11.0,2.0,2.0
184205,Cumberland County College,2021,29,12,4,541,223.0,318.0,3.0,1.0,2.0,7.0,2.0,5.0,73.0,27.0,46.0,208.0,80.0,128.0,1.0,1.0,0.0,202.0,93.0,109.0,29.0,12.0,17.0,16.0,5.0,11.0,2.0,2.0
184205,Cumberland County College,2021,30,13,4,181,68.0,113.0,1.0,1.0,0.0,3.0,1.0,2.0,15.0,4.0,11.0,71.0,21.0,50.0,0.0,0.0,0.0,78.0,35.0,43.0,7.0,2.0,5.0,5.0,3.0,2.0,1.0,1.0
184205,Cumberland County College,2021,31,14,4,5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
184205,Cumberland County College,2021,32,15,4,176,67.0,109.0,1.0,1.0,0.0,3.0,1.0,2.0,15.0,4.0,11.0,70.0,21.0,49.0,0.0,0.0,0.0,75.0,35.0,40.0,7.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0
184205,Cumberland County College,2021,33,20,4,236,98.0,138.0,1.0,0.0,1.0,4.0,1.0,3.0,31.0,13.0,18.0,90.0,36.0,54.0,0.0,0.0,0.0,89.0,41.0,48.0,14.0,6.0,8.0,7.0,1.0,6.0,0.0,0.0
184205,Cumberland County College,2021,35,22,4,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184205,Cumberland County College,2021,36,23,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184205,Cumberland County College,2021,37,24,4,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184205,Cumberland County College,2021,47,31,4,61,21.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,26.0,10.0,16.0,0.0,0.0,0.0,26.0,8.0,18.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
184205,Cumberland County College,2021,48,32,4,63,36.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,7.0,13.0,21.0,13.0,8.0,1.0,1.0,0.0,9.0,9.0,0.0,7.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0
184205,Cumberland County College,2023,27,10,4,360,134.0,226.0,2.0,0.0,2.0,8.0,5.0,3.0,36.0,17.0,19.0,137.0,42.0,95.0,0.0,0.0,0.0,124.0,51.0,73.0,15.0,7.0,8.0,38.0,12.0,26.0,0.0,0.0
184205,Cumberland County College,2023,29,12,4,360,134.0,226.0,2.0,0.0,2.0,8.0,5.0,3.0,36.0,17.0,19.0,137.0,42.0,95.0,0.0,0.0,0.0,124.0,51.0,73.0,15.0,7.0,8.0,38.0,12.0,26.0,0.0,0.0
